attendance_id,student_id,course_id,lecture_date,status
ATT003167,STU00365,CRS006,2026-06-07,Present
ATT003168,STU00916,CRS018,2026-04-20,Absent
ATT003169,STU00458,CRS013,2026-05-13,Absent
ATT003170,STU00200,CRS018,2026-06-21,Late
ATT003171,STU00191,CRS001,2026-04-10,Late
ATT003172,STU00462,CRS009,2026-04-17,Absent
ATT003173,STU00798,CRS003,2026-06-25,Late
ATT003174,STU00065,CRS015,2026-05-03,Absent
ATT003175,STU00625,CRS018,2026-04-28,Absent
ATT003176,STU00393,CRS018,2026-04-09,Present
ATT003177,STU00877,CRS020,2026-04-02,Late
ATT003178,STU00937,CRS014,2026-05-20,Late
ATT003179,STU00509,CRS005,2026-06-17,Present
ATT003180,STU00327,CRS017,2026-04-30,Late
ATT003181,STU00200,CRS016,2026-06-06,Late
ATT003182,STU00039,CRS018,2026-05-03,Absent
ATT003183,STU00697,CRS017,2026-06-10,Present
ATT003184,STU00408,CRS006,2026-05-18,Late
ATT003185,STU00640,CRS008,2026-05-04,Absent
ATT003186,STU00053,CRS009,2026-05-29,Present
ATT003187,STU00679,CRS012,2026-04-19,Absent
ATT003188,STU00390,CRS020,2026-05-05,Absent
ATT003189,STU00702,CRS015,2026-06-19,Late
ATT003190,STU00039,CRS001,2026-04-12,Late
ATT003191,STU00127,CRS006,2026-06-06,Absent
ATT003192,STU00921,CRS018,2026-04-11,Present
ATT003193,STU00797,CRS011,2026-05-23,Absent
ATT003194,STU00274,CRS009,2026-06-22,Present
ATT003195,STU00956,CRS017,2026-05-29,Absent
ATT003196,STU00471,CRS019,2026-04-18,Absent
ATT003197,STU00200,CRS005,2026-06-03,Absent
ATT003198,STU00846,CRS020,2026-06-23,Absent
ATT003199,STU00190,CRS008,2026-04-07,Late
ATT003200,STU00974,CRS005,2026-05-20,Late
ATT003201,STU00545,CRS019,2026-05-01,Absent
ATT003202,STU00808,CRS013,2026-06-05,Present
ATT003203,STU00887,CRS007,2026-06-29,Late
ATT003204,STU00983,CRS019,2026-04-19,Present
ATT003205,STU00348,CRS013,2026-06-04,Present
ATT003206,STU00266,CRS003,2026-04-04,Late
ATT003207,STU00696,CRS011,2026-04-18,Present
ATT003208,STU00545,CRS011,2026-05-20,Late
ATT003209,STU00954,CRS016,2026-04-23,Present
ATT003210,STU00935,CRS011,2026-06-18,Absent
ATT003211,STU00171,CRS019,2026-06-16,Present
ATT003212,STU00413,CRS019,2026-06-21,Present
ATT003213,STU00889,CRS008,2026-06-27,Absent
ATT003214,STU00542,CRS020,2026-06-20,Late
ATT003215,STU00378,CRS004,2026-05-11,Present
ATT003216,STU00881,CRS017,2026-06-04,Present
ATT003217,STU00573,CRS013,2026-06-21,Absent
ATT003218,STU00374,CRS001,2026-04-07,Late
ATT003219,STU00501,CRS017,2026-05-08,Absent
ATT003220,STU00979,CRS013,2026-06-23,Late
ATT003221,STU00332,CRS001,2026-05-16,Late
ATT003222,STU00328,CRS016,2026-04-02,Late
ATT003223,STU00294,CRS009,2026-05-24,Present
ATT003224,STU00007,CRS007,2026-06-02,Absent
ATT003225,STU00643,CRS020,2026-04-12,Present
ATT003226,STU00898,CRS017,2026-04-05,Late
ATT003227,STU00076,CRS004,2026-05-21,Absent
ATT003228,STU00613,CRS016,2026-06-11,Present
ATT003229,STU00048,CRS007,2026-06-02,Late
ATT003230,STU00853,CRS011,2026-06-06,Late
ATT003231,STU00241,CRS009,2026-05-06,Present
ATT003232,STU00088,CRS012,2026-06-01,Present
ATT003233,STU00403,CRS010,2026-06-18,Present
ATT003234,STU00333,CRS010,2026-06-27,Absent
ATT003235,STU00110,CRS011,2026-04-15,Absent
ATT003236,STU00207,CRS004,2026-06-07,Present
ATT003237,STU00746,CRS006,2026-05-05,Absent
ATT003238,STU00634,CRS007,2026-06-10,Absent
ATT003239,STU00487,CRS017,2026-05-07,Present
ATT003240,STU00243,CRS014,2026-04-25,Absent
ATT003241,STU00871,CRS011,2026-04-17,Present
ATT003242,STU00016,CRS020,2026-04-15,Absent
ATT003243,STU00975,CRS005,2026-04-20,Late
ATT003244,STU00885,CRS004,2026-06-02,Absent
ATT003245,STU00973,CRS003,2026-06-19,Present
ATT003246,STU00794,CRS012,2026-06-11,Present
ATT003247,STU00467,CRS013,2026-05-11,Late
ATT003248,STU00541,CRS004,2026-06-03,Late
ATT003249,STU00605,CRS017,2026-05-18,Absent
ATT003250,STU00574,CRS002,2026-04-28,Late
ATT003251,STU00750,CRS005,2026-04-20,Absent
ATT003252,STU00006,CRS009,2026-06-03,Absent
ATT003253,STU00132,CRS008,2026-05-20,Late
ATT003254,STU00539,CRS018,2026-04-16,Absent
ATT003255,STU00411,CRS006,2026-04-05,Present
ATT003256,STU00957,CRS011,2026-04-22,Late
ATT003257,STU00828,CRS014,2026-04-04,Absent
ATT003258,STU00059,CRS011,2026-04-14,Late
ATT003259,STU00518,CRS014,2026-06-19,Absent
ATT003260,STU00551,CRS015,2026-06-23,Absent
ATT003261,STU00305,CRS006,2026-04-25,Present
ATT003262,STU00504,CRS011,2026-06-11,Late
ATT003263,STU00345,CRS009,2026-05-28,Late
ATT003264,STU00647,CRS011,2026-04-23,Late
ATT003265,STU00602,CRS014,2026-06-14,Absent
ATT003266,STU00815,CRS011,2026-05-19,Late
ATT003267,STU00861,CRS020,2026-04-01,Absent
ATT003268,STU00182,CRS017,2026-05-02,Present
ATT003269,STU00311,CRS020,2026-05-25,Present
ATT003270,STU00990,CRS003,2026-05-04,Late
ATT003271,STU00438,CRS011,2026-04-08,Present
ATT003272,STU00139,CRS001,2026-06-03,Present
ATT003273,STU00043,CRS005,2026-05-20,Absent
ATT003274,STU00381,CRS008,2026-06-04,Late
ATT003275,STU00662,CRS008,2026-05-07,Present
ATT003276,STU00981,CRS008,2026-05-26,Present
ATT003277,STU00658,CRS004,2026-04-30,Absent
ATT003278,STU00889,CRS011,2026-04-06,Present
ATT003279,STU00213,CRS001,2026-06-13,Absent
ATT003280,STU00348,CRS016,2026-06-14,Present
ATT003281,STU00534,CRS007,2026-04-20,Late
ATT003282,STU00648,CRS014,2026-06-26,Late
ATT003283,STU00755,CRS006,2026-04-16,Late
ATT003284,STU00102,CRS010,2026-06-27,Absent
ATT003285,STU00291,CRS017,2026-05-19,Late
ATT003286,STU00631,CRS013,2026-06-28,Absent
ATT003287,STU00600,CRS020,2026-06-10,Late
ATT003288,STU00502,CRS005,2026-06-10,Absent
ATT003289,STU00986,CRS008,2026-04-10,Absent
ATT003290,STU00459,CRS015,2026-06-07,Late
ATT003291,STU00972,CRS010,2026-05-05,Late
ATT003292,STU00423,CRS005,2026-05-29,Late
ATT003293,STU00006,CRS005,2026-06-18,Absent
ATT003294,STU00866,CRS017,2026-05-28,Late
ATT003295,STU00720,CRS006,2026-05-20,Absent
ATT003296,STU00294,CRS007,2026-06-13,Present
ATT003297,STU00538,CRS007,2026-04-20,Present
ATT003298,STU00724,CRS018,2026-04-25,Present
ATT003299,STU00754,CRS005,2026-05-23,Present
ATT003300,STU00856,CRS003,2026-06-12,Present
ATT003301,STU00204,CRS020,2026-06-07,Present
ATT003302,STU00899,CRS001,2026-04-15,Late
ATT003303,STU00312,CRS020,2026-04-21,Present
ATT003304,STU00060,CRS013,2026-06-05,Late
ATT003305,STU00008,CRS003,2026-05-04,Late
ATT003306,STU00250,CRS014,2026-06-21,Absent
ATT003307,STU00501,CRS006,2026-04-09,Present
ATT003308,STU00734,CRS018,2026-04-17,Absent
ATT003309,STU00353,CRS001,2026-04-17,Late
ATT003310,STU00169,CRS016,2026-06-17,Absent
ATT003311,STU00531,CRS003,2026-04-17,Late
ATT003312,STU00466,CRS006,2026-05-15,Present
ATT003313,STU00921,CRS012,2026-06-05,Absent
ATT003314,STU00475,CRS011,2026-05-29,Absent
ATT003315,STU00764,CRS012,2026-04-02,Late
ATT003316,STU00642,CRS009,2026-04-15,Absent
ATT003317,STU00138,CRS013,2026-04-16,Present
ATT003318,STU00883,CRS019,2026-05-06,Present
ATT003319,STU00333,CRS005,2026-05-25,Late
ATT003320,STU00092,CRS017,2026-04-07,Late
ATT003321,STU00759,CRS015,2026-04-07,Absent
ATT003322,STU00921,CRS018,2026-04-23,Present
ATT003323,STU00747,CRS004,2026-06-21,Absent
ATT003324,STU00054,CRS018,2026-06-27,Present
ATT003325,STU00735,CRS015,2026-04-10,Present
ATT003326,STU00660,CRS016,2026-05-18,Present
ATT003327,STU00064,CRS015,2026-06-05,Late
ATT003328,STU00220,CRS007,2026-06-12,Absent
ATT003329,STU00806,CRS007,2026-05-25,Late
ATT003330,STU00671,CRS019,2026-05-05,Present
ATT003331,STU00979,CRS001,2026-04-02,Absent
ATT003332,STU00186,CRS006,2026-06-14,Present
ATT003333,STU00590,CRS019,2026-06-08,Late
ATT003334,STU00219,CRS014,2026-05-29,Present
ATT003335,STU00978,CRS004,2026-04-04,Late
ATT003336,STU00437,CRS011,2026-04-23,Late
ATT003337,STU00874,CRS019,2026-04-08,Present
ATT003338,STU00655,CRS010,2026-04-13,Present
ATT003339,STU00566,CRS018,2026-05-27,Present
ATT003340,STU00242,CRS006,2026-04-02,Absent
ATT003341,STU00668,CRS012,2026-06-26,Late
ATT003342,STU00987,CRS008,2026-06-26,Late
ATT003343,STU00876,CRS018,2026-04-10,Present
ATT003344,STU00327,CRS018,2026-06-06,Absent
ATT003345,STU00273,CRS014,2026-05-01,Present
ATT003346,STU00500,CRS015,2026-06-03,Late
ATT003347,STU00761,CRS016,2026-04-19,Present
ATT003348,STU00165,CRS013,2026-05-14,Absent
ATT003349,STU00253,CRS001,2026-05-21,Late
ATT003350,STU00340,CRS009,2026-05-10,Absent
ATT003351,STU00591,CRS016,2026-04-15,Late
ATT003352,STU00732,CRS004,2026-04-30,Present
ATT003353,STU00914,CRS015,2026-04-14,Late
ATT003354,STU00844,CRS019,2026-04-06,Absent
ATT003355,STU00002,CRS006,2026-06-02,Late
ATT003356,STU00178,CRS015,2026-05-27,Present
ATT003357,STU00165,CRS002,2026-04-12,Absent
ATT003358,STU00252,CRS020,2026-06-14,Absent
ATT003359,STU00777,CRS017,2026-04-10,Absent
ATT003360,STU00736,CRS004,2026-04-27,Present
ATT003361,STU00502,CRS011,2026-05-17,Present
ATT003362,STU00593,CRS018,2026-06-15,Late
ATT003363,STU00248,CRS005,2026-04-13,Present
ATT003364,STU00028,CRS004,2026-06-22,Present
ATT003365,STU00812,CRS012,2026-04-03,Absent
ATT003366,STU00746,CRS002,2026-05-09,Late
ATT003367,STU00192,CRS006,2026-04-14,Present
ATT003368,STU00904,CRS002,2026-05-29,Absent
ATT003369,STU00779,CRS018,2026-04-21,Absent
ATT003370,STU00621,CRS015,2026-06-19,Late
ATT003371,STU00515,CRS017,2026-05-05,Late
ATT003372,STU00448,CRS012,2026-06-19,Late
ATT003373,STU00215,CRS012,2026-06-14,Late
ATT003374,STU00526,CRS012,2026-04-11,Present
ATT003375,STU00242,CRS018,2026-04-16,Absent
ATT003376,STU00946,CRS002,2026-04-10,Present
ATT003377,STU00206,CRS001,2026-04-10,Absent
ATT003378,STU00309,CRS008,2026-06-26,Absent
ATT003379,STU00660,CRS003,2026-05-03,Late
ATT003380,STU00875,CRS019,2026-05-26,Absent
ATT003381,STU00112,CRS015,2026-04-11,Present
ATT003382,STU00355,CRS006,2026-06-23,Present
ATT003383,STU00892,CRS019,2026-06-22,Present
ATT003384,STU00023,CRS005,2026-06-20,Late
ATT003385,STU00591,CRS006,2026-05-25,Late
ATT003386,STU00964,CRS019,2026-04-17,Late
ATT003387,STU00356,CRS001,2026-05-18,Present
ATT003388,STU00310,CRS007,2026-05-24,Absent
ATT003389,STU00283,CRS017,2026-06-01,Present
ATT003390,STU00058,CRS020,2026-04-14,Present
ATT003391,STU00933,CRS001,2026-05-31,Late
ATT003392,STU00425,CRS016,2026-04-28,Present
ATT003393,STU00215,CRS019,2026-06-13,Absent
ATT003394,STU00095,CRS020,2026-05-02,Present
ATT003395,STU00148,CRS013,2026-04-10,Present
ATT003396,STU00648,CRS005,2026-06-22,Late
ATT003397,STU00155,CRS004,2026-05-30,Present
ATT003398,STU00161,CRS004,2026-06-23,Late
ATT003399,STU00946,CRS015,2026-06-12,Absent
ATT003400,STU00477,CRS005,2026-06-04,Present
ATT003401,STU00117,CRS020,2026-04-07,Late
ATT003402,STU00689,CRS003,2026-04-01,Present
ATT003403,STU00115,CRS013,2026-06-23,Absent
ATT003404,STU00107,CRS005,2026-04-14,Present
ATT003405,STU00042,CRS004,2026-05-30,Late
ATT003406,STU00738,CRS002,2026-04-29,Absent
ATT003407,STU00139,CRS011,2026-05-06,Late
ATT003408,STU00760,CRS017,2026-06-04,Absent
ATT003409,STU00954,CRS008,2026-06-10,Present
ATT003410,STU00947,CRS020,2026-05-14,Late
ATT003411,STU00747,CRS007,2026-04-07,Present
ATT003412,STU00300,CRS019,2026-05-23,Present
ATT003413,STU00441,CRS013,2026-06-26,Absent
ATT003414,STU00213,CRS018,2026-04-26,Present
ATT003415,STU00676,CRS006,2026-04-09,Absent
ATT003416,STU00666,CRS010,2026-06-29,Late
ATT003417,STU00106,CRS005,2026-04-17,Absent
ATT003418,STU00180,CRS004,2026-05-05,Present
ATT003419,STU00291,CRS001,2026-04-29,Late
ATT003420,STU00699,CRS013,2026-05-09,Late
ATT003421,STU00537,CRS005,2026-06-02,Absent
ATT003422,STU00880,CRS001,2026-05-08,Late
ATT003423,STU00680,CRS011,2026-06-11,Present
ATT003424,STU00153,CRS020,2026-05-01,Absent
ATT003425,STU00384,CRS005,2026-06-12,Present
ATT003426,STU00860,CRS019,2026-05-29,Present
ATT003427,STU00717,CRS012,2026-04-23,Absent
ATT003428,STU00738,CRS013,2026-05-08,Present
ATT003429,STU00829,CRS001,2026-05-15,Present
ATT003430,STU00732,CRS019,2026-05-19,Late
ATT003431,STU00353,CRS005,2026-05-18,Late
ATT003432,STU00597,CRS016,2026-06-13,Present
ATT003433,STU00794,CRS004,2026-05-05,Present
ATT003434,STU00992,CRS015,2026-05-23,Present
ATT003435,STU00145,CRS009,2026-05-08,Present
ATT003436,STU00434,CRS012,2026-05-23,Late
ATT003437,STU00334,CRS018,2026-06-02,Absent
ATT003438,STU00396,CRS010,2026-06-07,Present
ATT003439,STU00217,CRS001,2026-06-03,Absent
ATT003440,STU00964,CRS003,2026-04-22,Late
ATT003441,STU00797,CRS005,2026-04-01,Present
ATT003442,STU00144,CRS016,2026-06-29,Present
ATT003443,STU00432,CRS004,2026-04-02,Absent
ATT003444,STU00628,CRS006,2026-05-21,Absent
ATT003445,STU00236,CRS018,2026-06-26,Absent
ATT003446,STU00284,CRS002,2026-06-22,Present
ATT003447,STU00613,CRS020,2026-04-06,Present
ATT003448,STU00453,CRS003,2026-05-02,Absent
ATT003449,STU00436,CRS019,2026-06-16,Present
ATT003450,STU00422,CRS008,2026-06-18,Present
ATT003451,STU00129,CRS010,2026-06-13,Late
ATT003452,STU00665,CRS004,2026-04-27,Absent
ATT003453,STU00327,CRS009,2026-04-13,Present
ATT003454,STU00847,CRS001,2026-06-16,Present
ATT003455,STU00718,CRS010,2026-06-27,Present
ATT003456,STU00255,CRS002,2026-06-22,Present
ATT003457,STU00017,CRS020,2026-04-22,Absent
ATT003458,STU00929,CRS013,2026-06-14,Absent
ATT003459,STU00577,CRS015,2026-04-06,Absent
ATT003460,STU00433,CRS010,2026-04-13,Late
ATT003461,STU00066,CRS012,2026-06-26,Absent
ATT003462,STU00604,CRS012,2026-06-03,Absent
ATT003463,STU00291,CRS014,2026-05-04,Present
ATT003464,STU00968,CRS008,2026-04-03,Absent
ATT003465,STU00491,CRS004,2026-06-26,Present
ATT003466,STU00856,CRS009,2026-05-04,Absent
ATT003467,STU00444,CRS001,2026-06-03,Present
ATT003468,STU00045,CRS018,2026-05-30,Present
ATT003469,STU00787,CRS004,2026-04-07,Late
ATT003470,STU00125,CRS002,2026-06-15,Present
ATT003471,STU00027,CRS014,2026-06-18,Late
ATT003472,STU00235,CRS004,2026-04-03,Absent
ATT003473,STU00408,CRS009,2026-05-03,Present
ATT003474,STU00500,CRS006,2026-04-08,Absent
ATT003475,STU00528,CRS002,2026-04-07,Late
ATT003476,STU00013,CRS017,2026-05-22,Present
ATT003477,STU00831,CRS012,2026-06-13,Absent
ATT003478,STU00109,CRS005,2026-04-14,Late
ATT003479,STU00031,CRS004,2026-04-17,Absent
ATT003480,STU00721,CRS002,2026-06-06,Absent
ATT003481,STU00086,CRS007,2026-06-07,Late
ATT003482,STU00043,CRS014,2026-06-02,Absent
ATT003483,STU00104,CRS008,2026-04-27,Present
ATT003484,STU00473,CRS008,2026-05-08,Absent
ATT003485,STU00081,CRS002,2026-05-01,Absent
ATT003486,STU00369,CRS017,2026-06-10,Absent
ATT003487,STU00503,CRS010,2026-06-02,Present
ATT003488,STU00820,CRS013,2026-04-26,Present
ATT003489,STU00116,CRS007,2026-04-15,Present
ATT003490,STU00017,CRS019,2026-06-19,Absent
ATT003491,STU00186,CRS012,2026-04-03,Late
ATT003492,STU00880,CRS017,2026-06-07,Late
ATT003493,STU00363,CRS015,2026-05-16,Absent
ATT003494,STU00720,CRS014,2026-04-01,Late
ATT003495,STU00259,CRS016,2026-06-14,Present
ATT003496,STU00209,CRS004,2026-06-01,Late
ATT003497,STU00004,CRS011,2026-06-18,Present
ATT003498,STU00687,CRS007,2026-05-20,Late
ATT003499,STU00412,CRS006,2026-06-14,Absent
ATT003500,STU00944,CRS009,2026-06-22,Absent
ATT003501,STU00910,CRS013,2026-05-16,Absent
ATT003502,STU00842,CRS005,2026-06-03,Present
ATT003503,STU00361,CRS019,2026-05-09,Present
ATT003504,STU00537,CRS008,2026-04-15,Present
ATT003505,STU00716,CRS016,2026-06-27,Present
ATT003506,STU00032,CRS002,2026-05-17,Absent
ATT003507,STU00412,CRS014,2026-06-28,Absent
ATT003508,STU00102,CRS010,2026-04-12,Absent
ATT003509,STU00641,CRS019,2026-04-20,Present
ATT003510,STU00773,CRS003,2026-05-26,Present
ATT003511,STU00051,CRS015,2026-04-20,Late
ATT003512,STU00497,CRS015,2026-04-17,Present
ATT003513,STU00935,CRS009,2026-06-07,Present
ATT003514,STU00020,CRS009,2026-05-21,Late
ATT003515,STU00241,CRS018,2026-06-15,Late
ATT003516,STU00069,CRS019,2026-06-13,Late
ATT003517,STU00878,CRS009,2026-05-13,Late
ATT003518,STU00003,CRS011,2026-04-29,Present
ATT003519,STU00683,CRS003,2026-05-28,Absent
ATT003520,STU00803,CRS006,2026-06-14,Present
ATT003521,STU00261,CRS020,2026-04-15,Late
ATT003522,STU00513,CRS002,2026-06-12,Late
ATT003523,STU00304,CRS020,2026-05-29,Absent
ATT003524,STU00951,CRS013,2026-04-18,Late
ATT003525,STU00541,CRS016,2026-04-10,Late
ATT003526,STU00229,CRS003,2026-04-08,Present
ATT003527,STU00474,CRS019,2026-05-25,Absent
ATT003528,STU00701,CRS004,2026-06-16,Absent
ATT003529,STU00391,CRS020,2026-04-03,Late
ATT003530,STU00767,CRS010,2026-04-26,Present
ATT003531,STU00420,CRS013,2026-05-19,Present
ATT003532,STU00152,CRS007,2026-04-06,Absent
ATT003533,STU00293,CRS002,2026-05-24,Absent
ATT003534,STU00491,CRS019,2026-06-08,Absent
ATT003535,STU00254,CRS008,2026-04-28,Present
ATT003536,STU00780,CRS011,2026-05-20,Absent
ATT003537,STU00187,CRS007,2026-05-28,Late
ATT003538,STU00705,CRS017,2026-04-03,Late
ATT003539,STU00605,CRS020,2026-04-25,Absent
ATT003540,STU00596,CRS019,2026-06-27,Present
ATT003541,STU00625,CRS015,2026-05-21,Present
ATT003542,STU00068,CRS009,2026-05-21,Present
ATT003543,STU00904,CRS014,2026-06-11,Late
ATT003544,STU00142,CRS001,2026-04-05,Present
ATT003545,STU00478,CRS002,2026-04-29,Late
ATT003546,STU00471,CRS018,2026-06-24,Present
ATT003547,STU00108,CRS003,2026-04-01,Absent
ATT003548,STU00056,CRS006,2026-05-03,Late
ATT003549,STU00681,CRS001,2026-04-26,Late
ATT003550,STU00822,CRS009,2026-05-06,Present
ATT003551,STU00870,CRS018,2026-04-18,Present
ATT003552,STU00240,CRS012,2026-06-07,Late
ATT003553,STU00718,CRS020,2026-06-05,Late
ATT003554,STU00525,CRS020,2026-06-27,Late
ATT003555,STU00906,CRS019,2026-06-03,Absent
ATT003556,STU00922,CRS005,2026-04-09,Present
ATT003557,STU00085,CRS015,2026-05-07,Present
ATT003558,STU00748,CRS018,2026-06-06,Late
ATT003559,STU00640,CRS019,2026-04-10,Absent
ATT003560,STU00950,CRS017,2026-06-12,Present
ATT003561,STU00834,CRS003,2026-04-14,Late
ATT003562,STU00950,CRS013,2026-05-23,Absent
ATT003563,STU00311,CRS018,2026-05-05,Present
ATT003564,STU00164,CRS004,2026-05-23,Absent
ATT003565,STU00969,CRS012,2026-06-16,Late
ATT003566,STU00525,CRS008,2026-04-27,Late
ATT003567,STU00450,CRS017,2026-04-14,Absent
ATT003568,STU00448,CRS001,2026-05-12,Late
ATT003569,STU00176,CRS002,2026-06-19,Present
ATT003570,STU00265,CRS018,2026-04-09,Present
ATT003571,STU00428,CRS016,2026-06-04,Absent
ATT003572,STU00484,CRS003,2026-06-19,Present
ATT003573,STU00862,CRS007,2026-06-12,Absent
ATT003574,STU00576,CRS003,2026-05-29,Absent
ATT003575,STU00609,CRS013,2026-06-09,Present
ATT003576,STU00782,CRS003,2026-04-15,Present
ATT003577,STU00523,CRS016,2026-06-26,Late
ATT003578,STU00836,CRS019,2026-05-17,Absent
ATT003579,STU00810,CRS006,2026-06-05,Late
ATT003580,STU00686,CRS014,2026-05-29,Late
ATT003581,STU00925,CRS017,2026-06-23,Present
ATT003582,STU00474,CRS013,2026-05-01,Late
ATT003583,STU00965,CRS016,2026-06-10,Late
ATT003584,STU00650,CRS002,2026-05-01,Absent
ATT003585,STU00044,CRS019,2026-05-03,Absent
ATT003586,STU00234,CRS004,2026-06-17,Absent
ATT003587,STU00926,CRS003,2026-05-09,Late
ATT003588,STU00433,CRS004,2026-06-20,Absent
ATT003589,STU00437,CRS002,2026-06-09,Absent
ATT003590,STU00921,CRS018,2026-05-05,Late
ATT003591,STU00254,CRS006,2026-04-19,Absent
ATT003592,STU00290,CRS018,2026-05-25,Late
ATT003593,STU00229,CRS011,2026-04-07,Late
ATT003594,STU00386,CRS012,2026-04-14,Present
ATT003595,STU00797,CRS015,2026-05-27,Late
ATT003596,STU00817,CRS013,2026-05-15,Present
ATT003597,STU00299,CRS002,2026-06-12,Late
ATT003598,STU00948,CRS014,2026-04-13,Late
ATT003599,STU00655,CRS010,2026-06-18,Late
ATT003600,STU00385,CRS013,2026-05-20,Late
ATT003601,STU00254,CRS009,2026-06-27,Late
ATT003602,STU00439,CRS001,2026-06-10,Absent
ATT003603,STU00463,CRS017,2026-04-08,Absent
ATT003604,STU00155,CRS003,2026-04-09,Absent
ATT003605,STU00011,CRS005,2026-04-29,Late
ATT003606,STU00346,CRS004,2026-06-24,Absent
ATT003607,STU00145,CRS006,2026-04-15,Absent
ATT003608,STU00593,CRS008,2026-04-26,Late
ATT003609,STU00416,CRS009,2026-05-03,Late
ATT003610,STU00559,CRS005,2026-04-09,Present
ATT003611,STU00514,CRS019,2026-04-17,Present
ATT003612,STU00272,CRS018,2026-06-09,Absent
ATT003613,STU00545,CRS017,2026-04-24,Present
ATT003614,STU00628,CRS002,2026-05-13,Absent
ATT003615,STU00140,CRS009,2026-04-24,Absent
ATT003616,STU00491,CRS005,2026-06-18,Late
ATT003617,STU00455,CRS020,2026-05-29,Late
ATT003618,STU00069,CRS014,2026-04-13,Present
ATT003619,STU00638,CRS003,2026-04-12,Present
ATT003620,STU00307,CRS003,2026-05-22,Present
ATT003621,STU00849,CRS004,2026-04-04,Late
ATT003622,STU00917,CRS008,2026-06-17,Absent
ATT003623,STU00677,CRS020,2026-05-07,Late
ATT003624,STU00834,CRS006,2026-06-17,Present
ATT003625,STU00731,CRS014,2026-06-22,Present
ATT003626,STU00238,CRS007,2026-04-12,Absent
ATT003627,STU00736,CRS014,2026-05-04,Present
ATT003628,STU00349,CRS006,2026-06-16,Present
ATT003629,STU00044,CRS009,2026-06-25,Absent
ATT003630,STU00569,CRS017,2026-05-04,Present
ATT003631,STU00410,CRS011,2026-06-01,Late
ATT003632,STU00022,CRS006,2026-05-16,Absent
ATT003633,STU00928,CRS009,2026-04-24,Absent
ATT003634,STU00507,CRS005,2026-06-18,Absent
ATT003635,STU00127,CRS020,2026-06-01,Present
ATT003636,STU00439,CRS011,2026-05-26,Late
ATT003637,STU00032,CRS007,2026-05-28,Late
ATT003638,STU00296,CRS009,2026-06-06,Present
ATT003639,STU00806,CRS019,2026-04-23,Absent
ATT003640,STU00411,CRS003,2026-06-13,Absent
ATT003641,STU00773,CRS016,2026-04-01,Late
ATT003642,STU00066,CRS017,2026-06-16,Present
ATT003643,STU00716,CRS009,2026-04-27,Late
ATT003644,STU00551,CRS019,2026-04-15,Late
ATT003645,STU00645,CRS002,2026-05-06,Late
ATT003646,STU00554,CRS001,2026-04-07,Absent
ATT003647,STU00472,CRS018,2026-05-05,Present
ATT003648,STU00099,CRS009,2026-05-12,Present
ATT003649,STU00453,CRS009,2026-04-09,Absent
ATT003650,STU00529,CRS004,2026-05-12,Present
ATT003651,STU00859,CRS011,2026-05-28,Late
ATT003652,STU00189,CRS013,2026-06-21,Late
ATT003653,STU00385,CRS009,2026-05-12,Late
ATT003654,STU00432,CRS020,2026-04-08,Late
ATT003655,STU00551,CRS020,2026-06-05,Present
ATT003656,STU00715,CRS019,2026-06-22,Absent
ATT003657,STU00713,CRS020,2026-06-23,Late
ATT003658,STU00450,CRS010,2026-06-09,Late
ATT003659,STU00390,CRS019,2026-04-18,Absent
ATT003660,STU00705,CRS003,2026-04-30,Absent
ATT003661,STU00348,CRS019,2026-04-29,Absent
ATT003662,STU00321,CRS002,2026-06-29,Present
ATT003663,STU00127,CRS020,2026-05-14,Present
ATT003664,STU00739,CRS020,2026-06-03,Late
ATT003665,STU00184,CRS002,2026-05-13,Late
ATT003666,STU00799,CRS016,2026-04-26,Absent
